video_no,title,date,duration_min,category,view_count,member_id,member_name,generation,unit,collab_members,is_collab
7245469,플러팅의 신,2025-05-14,242.8,이터널 리턴,2214,aokumo_rin,아오쿠모 린,3,Cliché,,False
7227809,발켓몬 너불관장님의 명강의 들으러왔습니닷 ,2025-05-12,254.8,발로란트,4103,aokumo_rin,아오쿠모 린,3,Cliché,,False
7214917,with 클리셰! 2일차,2025-05-12,320.8,코어 키퍼,1692,aokumo_rin,아오쿠모 린,3,Cliché,,False
7197612,with 클리셰!,2025-05-11,367.8,코어 키퍼,3444,aokumo_rin,아오쿠모 린,3,Cliché,,False
7150168,간만에 힐링,2025-05-08,251.8,스타듀 밸리,3172,aokumo_rin,아오쿠모 린,3,Cliché,,False
7131548,발켓몬 6시!,2025-05-06,271.6,발로란트,6236,aokumo_rin,아오쿠모 린,3,Cliché,,False
7118931,괜찮아요? 많이 놀라셨죠?,2025-05-06,250.7,발로란트,3305,aokumo_rin,아오쿠모 린,3,Cliché,,False
7103230,섬을가,2025-05-05,248.6,이터널 리턴,1783,aokumo_rin,아오쿠모 린,3,Cliché,,False
7088957,합삐쿠모린데이,2025-05-04,425.1,talk,5724,aokumo_rin,아오쿠모 린,3,Cliché,,False
7050473,Unbreakable Sphere 니케 커버곡 많관부!,2025-05-01,127.6,이터널 리턴,1909,aokumo_rin,아오쿠모 린,3,Cliché,,False
7021082,린 잠깐 왔슈,2025-04-29,114.8,마비노기 모바일,1514,aokumo_rin,아오쿠모 린,3,Cliché,,False
7006894,앙뇽,2025-04-28,93.0,마비노기 모바일,2578,aokumo_rin,아오쿠모 린,3,Cliché,,False
6959955,봄 특집 빈혈 노래방,2025-04-25,150.9,음악/노래,5176,aokumo_rin,아오쿠모 린,3,Cliché,,False
6948732,쌍검! 쌍검! 쌍검!,2025-04-25,269.0,talk,1917,aokumo_rin,아오쿠모 린,3,Cliché,,False
6933473,이웃 아니야 ㅠㅠ,2025-04-24,259.1,댓츠 낫 마이 네이버,1766,aokumo_rin,아오쿠모 린,3,Cliché,,False
6918585,농사 하고싶타이나~,2025-04-23,256.1,마인크래프트,2378,aokumo_rin,아오쿠모 린,3,Cliché,,False
6871106,덥다 더웡,2025-04-20,258.8,마비노기 모바일,2457,aokumo_rin,아오쿠모 린,3,Cliché,,False
6851516,리타부린 REPO!,2025-04-18,265.9,R.E.P.O.,2874,aokumo_rin,아오쿠모 린,3,Cliché,,False
6824419,주의: 로그라이크?가 뭔지 모릅니다,2025-04-17,274.1,세피리아,2307,aokumo_rin,아오쿠모 린,3,Cliché,,False
6808181,코맹맹린,2025-04-16,248.8,talk,3077,aokumo_rin,아오쿠모 린,3,Cliché,,False
6760033,"""뫄끼끼""",2025-04-13,193.0,종합 게임,2549,aokumo_rin,아오쿠모 린,3,Cliché,,False
6744577,모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼,2025-04-12,252.3,종합 게임,2298,aokumo_rin,아오쿠모 린,3,Cliché,,False
6729509,마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼마끼끼모끼끼,2025-04-11,260.3,종합 게임,2959,aokumo_rin,아오쿠모 린,3,Cliché,,False
6712723,도태린,2025-04-10,259.1,마비노기 모바일,1823,aokumo_rin,아오쿠모 린,3,Cliché,,False
6668811,합삐합삐선데이,2025-04-07,272.6,마비노기 모바일,1866,aokumo_rin,아오쿠모 린,3,Cliché,,False
6649334,마모해요 / BOW AND ARROW 많관부~,2025-04-06,247.2,마비노기 모바일,2055,aokumo_rin,아오쿠모 린,3,Cliché,,False
6634088,앗 야생의 코맹맹린이다!,2025-04-05,261.0,마비노기 모바일,2706,aokumo_rin,아오쿠모 린,3,Cliché,,False
6618734,인조이해용,2025-04-04,246.3,talk,2048,aokumo_rin,아오쿠모 린,3,Cliché,,False
6587391,어어 그래 형 왔다,2025-04-02,247.1,talk,6972,aokumo_rin,아오쿠모 린,3,Cliché,,False
6551366,6시 클리셰 합방 짜자잔~,2025-03-30,254.7,R.E.P.O.,5895,aokumo_rin,아오쿠모 린,3,Cliché,,False
6516350,[샌드박스 MCN 대전 w. 우리은행] 스텔라이브 출동~,2025-03-28,251.2,피코 파크 2,3113,aokumo_rin,아오쿠모 린,3,Cliché,,False
6485390,러스트 마지막 날,2025-03-27,346.0,러스트,2108,aokumo_rin,아오쿠모 린,3,Cliché,,False
6467214,오늘 좀 덥네...?,2025-03-25,355.8,러스트,1594,aokumo_rin,아오쿠모 린,3,Cliché,,False
6448675,러스트해유,2025-03-24,266.2,러스트,2003,aokumo_rin,아오쿠모 린,3,Cliché,,False
6420110,우어터 많이 마시기,2025-03-23,205.4,talk,2237,aokumo_rin,아오쿠모 린,3,Cliché,,False
6386990,러스트 하러 왔다네,2025-03-21,271.0,러스트,2526,aokumo_rin,아오쿠모 린,3,Cliché,,False
6372316,유니선배랑 러스트,2025-03-20,245.5,러스트,1667,aokumo_rin,아오쿠모 린,3,Cliché,ayatsuno_yuni,True
6341442,린나나 칼바람에 떨어지다 (역몽 많관부!),2025-03-18,253.0,리그 오브 레전드,2827,aokumo_rin,아오쿠모 린,3,Cliché,hanako_nana,True
6326236,탑,2025-03-17,247.1,talk,1802,aokumo_rin,아오쿠모 린,3,Cliché,,False
6287644,[광고] 배틀그라운드 8주년!!!,2025-03-14,306.6,PUBG: 배틀그라운드,1261,aokumo_rin,아오쿠모 린,3,Cliché,,False
6272683,[스텔마크] 숙제해요,2025-03-13,144.0,마인크래프트,2008,aokumo_rin,아오쿠모 린,3,Cliché,,False
6244913,[스텔마크] honework dayo,2025-03-12,278.1,마인크래프트,2680,aokumo_rin,아오쿠모 린,3,Cliché,,False
6228882,[스텔마크] 쿠몬데이,2025-03-11,260.2,talk,2296,aokumo_rin,아오쿠모 린,3,Cliché,,False
6193311,~WXY 많관부~,2025-03-08,271.3,talk,5014,aokumo_rin,아오쿠모 린,3,Cliché,,False
6178255,힐 링,2025-03-08,242.4,talk,2719,aokumo_rin,아오쿠모 린,3,Cliché,,False
6143371,몬헌 클리셰 린바이 렛츠고,2025-03-05,311.3,몬스터 헌터 와일즈,2326,aokumo_rin,아오쿠모 린,3,Cliché,,False
6129937,몬헌 클리셰 렛츠고,2025-03-05,274.4,몬스터 헌터 와일즈,2236,aokumo_rin,아오쿠모 린,3,Cliché,,False
6114983,쿠몬데이,2025-03-04,243.4,talk,2979,aokumo_rin,아오쿠모 린,3,Cliché,,False
6073291,짧린,2025-03-01,73.4,talk,2708,aokumo_rin,아오쿠모 린,3,Cliché,,False
6058917,클리셰 몬헌 렛츠고,2025-03-01,374.4,몬스터 헌터 와일즈,3806,aokumo_rin,아오쿠모 린,3,Cliché,,False
6042311,[스텔서버] 안뇽,2025-02-28,243.0,마인크래프트,2482,aokumo_rin,아오쿠모 린,3,Cliché,,False
6027766,[스텔서버] 이젠 철 좀 들어라,2025-02-27,365.1,마인크래프트,3345,aokumo_rin,아오쿠모 린,3,Cliché,,False
6006971,[스텔서버] 철이 철철 넘쳐,2025-02-26,250.1,마인크래프트,2445,aokumo_rin,아오쿠모 린,3,Cliché,,False
5992517,[스텔서버] 힐링 마크 예정,2025-02-25,259.4,마인크래프트,3259,aokumo_rin,아오쿠모 린,3,Cliché,,False
5936484,짧방!,2025-02-21,111.6,talk,2697,aokumo_rin,아오쿠모 린,3,Cliché,,False
5909011,[스텔마크서버] 양치기 소녀,2025-02-20,257.0,마인크래프트,4933,aokumo_rin,아오쿠모 린,3,Cliché,,False
5892937,지고쿠지고쿠 스텔서버 지고쿠,2025-02-19,288.4,마인크래프트,4272,aokumo_rin,아오쿠모 린,3,Cliché,,False
5840216,플레임의이리올래 대회 참여!!! ,2025-02-15,260.3,이터널 리턴,3939,aokumo_rin,아오쿠모 린,3,Cliché,,False
5825385,다들 마쉿는 초코 먹어용,2025-02-15,246.8,talk,2804,aokumo_rin,아오쿠모 린,3,Cliché,,False
5810928,고품격...애니노래 감상회.......,2025-02-14,341.4,음악/노래,38952,aokumo_rin,아오쿠모 린,3,Cliché,,False
5792270,애니메이션 노래 월드컵~,2025-02-13,312.9,talk,51455,aokumo_rin,아오쿠모 린,3,Cliché,,False
5770424,오늘은 뇌를 쓰지 않기로 했어요,2025-02-11,151.8,이터널 리턴,2312,aokumo_rin,아오쿠모 린,3,Cliché,,False
5755957,뇨이튼의 맞짱뜨기,2025-02-11,271.6,레이튼 교수와 이상한 마을 HD,2150,aokumo_rin,아오쿠모 린,3,Cliché,,False
5741765,더 큰 친구 잡을 수 있을까?,2025-02-10,256.9,몬스터 헌터 와일즈,1629,aokumo_rin,아오쿠모 린,3,Cliché,,False
5724155,몬헌 한번도 안해봤습니다 ,2025-02-09,274.6,몬스터 헌터 와일즈,2664,aokumo_rin,아오쿠모 린,3,Cliché,,False
5689510,뇨이튼 교수는 슬슬 뇌가 아파요,2025-02-07,298.4,talk,2038,aokumo_rin,아오쿠모 린,3,Cliché,,False
5671427,뇨이튼 교수와 초코라떼,2025-02-06,257.3,레이튼 교수와 이상한 마을 HD,2156,aokumo_rin,아오쿠모 린,3,Cliché,,False
5655510,뇨이튼 교수의 쌩쇼,2025-02-05,259.6,레이튼 교수와 이상한 마을 HD,4015,aokumo_rin,아오쿠모 린,3,Cliché,,False
5637803,쿠몬데이,2025-02-04,260.0,이터널 리턴,1689,aokumo_rin,아오쿠모 린,3,Cliché,,False
5623667,살려주쎄용,2025-02-03,377.8,파피 플레이타임 - 챕터 4,5161,aokumo_rin,아오쿠모 린,3,Cliché,,False
5570139,chill한 하루 되세용,2025-01-31,281.9,이터널 리턴,3590,aokumo_rin,아오쿠모 린,3,Cliché,,False
5552425,"해피 설날! 합방 w.유니,히나,리제",2025-01-30,256.6,슈퍼 마리오 파티 잼버리,2941,aokumo_rin,아오쿠모 린,3,Cliché,"ayatsuno_yuni,shirayuki_hina,akane_lize",True
5540574,새해 복 많이 받으세용,2025-01-29,268.4,종합 게임,2615,aokumo_rin,아오쿠모 린,3,Cliché,,False
5526328,연휴 진짜 시작~,2025-01-28,266.7,종합 게임,3652,aokumo_rin,아오쿠모 린,3,Cliché,,False
5521156,연휴 시작~,2025-01-27,5.4,talk,1387,aokumo_rin,아오쿠모 린,3,Cliché,,False
5494763,올만이에유,2025-01-26,259.0,talk,4736,aokumo_rin,아오쿠모 린,3,Cliché,,False
5387890,보카로노래방 2탄,2025-01-19,147.9,talk,6178,aokumo_rin,아오쿠모 린,3,Cliché,,False
5376170,오 무서워용...,2025-01-19,333.0,talk,4012,aokumo_rin,아오쿠모 린,3,Cliché,,False
